id,tip,st_sob,hisa_tip,lokacija,lokacija_podrobno,m2,leto_gradnje,leto_adaptacije,tip_ponudbe,cena
303,stanovanje,3,,podravska,"TABOR, ZELENA LOKACIJA",93.30,1936,2007,Agencija,225.000
304,stanovanje,2,,podravska,MB - CENTER,99.00,1873,2015,Agencija,270.000
305,stanovanje,2,,podravska,RAČE,54.80,1860,2005,Agencija,68.000
306,stanovanje,,,podravska,MB - CENTER,350.00,1897,,Agencija,598.900
307,stanovanje,,,podravska,MB - CENTER,166.90,1960,2003,Agencija,430.000
308,stanovanje,4,,podravska,MB - CENTER,116.00,1986,,Agencija,360.000
309,stanovanje,,,podravska,KOROŠKA VRATA,21.00,1849,,Agencija,75.000
310,stanovanje,2.5,,podravska,"SPODNJE RADVANJE, ULICA ARNOLDA TOVORNIKA",60.30,1980,2017,Agencija,134.000
311,stanovanje,2.5,,podravska,"TABOR, PLEČNIKOVA ULICA 9",72.00,1970,2005,Zasebna,140.000
312,stanovanje,,,podravska,MB - CENTER,30.00,2001,,Zasebna,94.800
313,stanovanje,3.5,,podravska,MELJE,78.70,1898,2023,Agencija,158.000
314,stanovanje,,,podravska,BETNAVA,40.41,2008,,Zasebna,135.000
315,stanovanje,3,,podravska,MB - CENTER,71.20,1985,2023,Agencija,169.990
316,stanovanje,2.5,,podravska,TABOR,66.05,1971,2019,Zasebna,181.000
317,stanovanje,4,,podravska,STUDENCI,78.10,2023,,Agencija,214.935
318,stanovanje,4,,podravska,"MARIBOR, DRAVSKI KRISTALI",78.00,2024,,Agencija,199.875
319,stanovanje,,,podravska,POBREŽJE,156.50,1900,,Agencija,95.000
320,stanovanje,2,,podravska,"MB - CENTER, MLADINSKA ULICA 4",99.00,1930,2015,Zasebna,260.000
321,stanovanje,3.5,,podravska,"SPODNJE RADVANJE, BORŠTNIKOVA ULICA 11, 2000 MARIB",75.00,1990,2023,Agencija,187.000
322,stanovanje,2,,podravska,STUDENCI,54.90,2024,,Agencija,157.700
323,stanovanje,3,,podravska,STUDENCI,76.70,2024,,Agencija,214.291
324,stanovanje,3,,podravska,MB - CENTER,86.00,1900,,Agencija,145.000
325,stanovanje,4,,podravska,"KIDRIČEVO, PTUJ OKOLICA",116.30,2023,,Agencija,244.509
326,stanovanje,1.5,,podravska,LENART V SLOVENSKIH GORICAH,43.10,1989,2018,Agencija,75.000
327,stanovanje,2.5,,podravska,ZGORNJI LESKOVEC,90.00,2008,2018,Agencija,139.000
328,stanovanje,3,,podravska,MESTNI VRH,83.30,1880,2017,Agencija,120.000
329,stanovanje,3,,podravska,"STUDENCI, DRAVSKI KRISTALI",196.50,2024,,Agencija,255.985
330,stanovanje,3.5,,podravska,POČEHOVA,119.60,1888,2001,Agencija,142.000
331,stanovanje,2.5,,podravska,"POBREŽJE, V NEPOSREDNI BLIŽINI CENTRA",49.10,1920,2023,Agencija,100.000
332,stanovanje,,,podravska,MELJE,182.00,1895,2020,Agencija,275.000
333,stanovanje,3.5,,podravska,"MARIBOR, LEVI BREG",119.60,1888,2001,Agencija,142.000
334,stanovanje,2,,podravska,PTUJ,81.00,1971,,Agencija,99.000
335,stanovanje,3,,podravska,PREPOLJE,88.00,1990,2023,Agencija,176.000
336,stanovanje,4,,podravska,PREPOLJE,123.00,1990,2023,Agencija,221.400
337,stanovanje,,,podravska,SLOVENSKA BISTRICA,131.70,2023,,Agencija,240.000
338,stanovanje,3,,podravska,LOVRENC NA POHORJU,103.00,2010,,Agencija,190.000
339,stanovanje,2.5,,podravska,"MB - CENTER, KOPITARJEVA ULICA 11, MARIBOR",72.60,1956,2013,Zasebna,169.000
340,stanovanje,4.5,,podravska,MB - CENTER,116.00,1985,2012,Agencija,360.000
341,stanovanje,3,,podravska,PTUJ,75.10,1974,2014,Agencija,139.900
342,stanovanje,3,,podravska,"MARIBOR, MELJE",79.20,1898,,Agencija,115.000
343,stanovanje,3,,podravska,"MB - CENTER, PEŠCONA KOROŠKA",77.50,1780,,Agencija,166.000
344,stanovanje,3,,podravska,PRAGERSKO,65.90,2008,2015,Agencija,169.000
345,stanovanje,4,,podravska,BOROVA VAS,78.50,1987,2015,Agencija,179.000
346,stanovanje,3,,podravska,PTUJ,75.80,1961,2016,Agencija,177.000
347,stanovanje,4,,podravska,"TABOR, NOVOGRADNJA V BLIŽINI UKC",171.30,2023,,Agencija,359.280
348,stanovanje,3,,podravska,"MARIBOR, CENTER, DRAVSKI KRISTALI",70.50,2023,,Agencija,195.159
349,stanovanje,3,,podravska,MB - CENTER,115.00,1941,2013,Agencija,350.000
350,stanovanje,4,,podravska,TABOR,137.80,1998,,Agencija,249.000
351,stanovanje,3,,podravska,STUDENCI,106.20,1939,,Agencija,129.900
352,stanovanje,4,,podravska,"MARIBOR, DRAVSKI KRISTALI, VSELJIVO LETOS",83.10,2023,,Agencija,209.300
353,stanovanje,1,,podravska,"RUŠE, ULICA RUŠKE ČETE",31.20,1984,2017,Agencija,61.000
354,stanovanje,3,,podravska,OREHOVA VAS,97.80,2023,,Agencija,207.402
355,stanovanje,,,podravska,OREHOVA VAS,39.10,2023,,Agencija,114.285
356,stanovanje,4,,podravska,"POBREŽJE, ISTRSKA ULICA",146.40,2023,,Agencija,380.922
357,stanovanje,2,,podravska,"POBREŽJE, ISTRSKA ULICA",79.00,2023,,Agencija,199.289
358,stanovanje,3,,podravska,STUDENCI,106.18,1939,,Zasebna,129.900
359,stanovanje,3.5,,podravska,LENART V SLOVENSKIH GORICAH,81.60,1980,2020,Agencija,105.500
360,stanovanje,4,,podravska,KOROŠKA VRATA,78.20,1965,2004,Agencija,149.000
361,stanovanje,2,,podravska,"SPODNJE RADVANJE, BORŠTNIKOVA ULICA",64.00,1994,,Agencija,143.000
362,stanovanje,1,,podravska,"MELJE, MARIBOR",54.60,1949,,Agencija,72.900
363,stanovanje,3,,podravska,"POBREŽJE, VSE NA DOSEGU ROKE",91.10,2023,,Agencija,235.082
364,stanovanje,2.5,,podravska,TABOR,85.00,1904,2008,Agencija,153.900
365,stanovanje,,,podravska,TABOR,163.90,1975,,Agencija,189.900
366,stanovanje,3,,podravska,"POBREŽJE, ISTRSKA ULICA",100.40,2023,,Agencija,240.831
367,stanovanje,3,,podravska,"TABOR, MARIBOR",75.20,1971,2016,Agencija,158.000
368,stanovanje,3,,podravska,PTUJ,107.00,1956,2000,Agencija,149.000
369,stanovanje,1,,podravska,"ZGORNJE RADVANJE, POGLED NA SMUCISCE",47.23,2008,,Zasebna,129.990
370,stanovanje,2,,podravska,"TABOR, MARIBOR, KOLONIJA",50.60,1884,2015,Agencija,99.900
371,stanovanje,4,,podravska,ŠENTILJ V SLOVENSKIH GORICAH,113.45,2023,,Agencija,248.247
372,stanovanje,4,,podravska,ŠENTILJ V SLOVENSKIH GORICAH,112.15,2023,,Agencija,246.238
373,stanovanje,4,,podravska,"LENART V SLOVENSKIH GORICAH, SIMPATIČNO, KRAIGHERJEVA ULICA",116.10,1968,2017,Agencija,118.500
374,stanovanje,1,,podravska,MARIBOR,39.10,2023,,Agencija,120.300
375,stanovanje,4,,podravska,"MARIBOR, DRAVSKI KRISTALI",201.00,2023,,Agencija,259.259
376,stanovanje,3,,podravska,"MARIBOR, STUDENCI",75.00,2024,,Agencija,212.162
377,stanovanje,4,,podravska,"MARIBOR, CENTER",128.20,2013,2013,Zasebna,310.000
378,stanovanje,2,,podravska,RUŠE,142.30,2008,,Agencija,250.000
379,stanovanje,2,,podravska,RUŠE,136.70,2008,,Agencija,239.000
380,stanovanje,,,podravska,ZRKOVCI,22.50,1995,,Zasebna,45.000
381,stanovanje,1,,podravska,"MARIBOR, TABOR, BETNAVSKA CESTA",47.00,1955,2006,Agencija,85.000
382,stanovanje,1,,podravska,RUŠE,46.40,1950,,Agencija,30.000
383,stanovanje,2,,podravska,MARIBOR,50.00,1884,2015,Agencija,99.000
384,stanovanje,3,,podravska,PTUJ,114.30,1958,2011,Agencija,165.000
385,stanovanje,2,,podravska,RUŠE,61.30,1967,,Agencija,60.000
386,stanovanje,,,podravska,RAČE,437.00,1990,,Agencija,220.000
387,stanovanje,2,,podravska,HOTINJA VAS,54.84,1970,,Agencija,37.000
388,stanovanje,1,,podravska,"PEKRE, MARIBORSKO POHORJE, BELLEVUE",47.20,2009,,Zasebna,167.900
389,stanovanje,3,,podravska,"MARIBOR, DVORAKOVA ULICA",93.00,1938,2017,Agencija,175.000
390,stanovanje,2.5,,podravska,SPODNJA HAJDINA,97.30,2012,,Agencija,90.000
391,stanovanje,2,,podravska,SLIVNICA PRI MARIBORU,52.90,2023,,Agencija,147.671
392,stanovanje,3,,podravska,MARIBOR,75.70,2023,,Agencija,212.877
393,stanovanje,3,,podravska,MARIBOR,78.60,2023,,Agencija,220.822
394,stanovanje,,,podravska,TABOR,30.70,1961,,Agencija,€69.900
395,stanovanje,4,,podravska,PESNICA PRI MARIBORU,97.90,2022,,Agencija,198.000
396,stanovanje,,,podravska,KICAR,201.30,1979,2000,Agencija,170.000
397,stanovanje,,,podravska,"KOROŠKA VRATA, MARIBOR CENTER, MLADINSKA",262.50,1906,,Agencija,398.000
398,stanovanje,3,,podravska,BREZJE,85.99,2023,,Agencija,194.990
399,stanovanje,3,,podravska,BREZJE,92.32,2023,,Agencija,206.990
400,stanovanje,3,,podravska,BREZJE,85.99,2023,,Agencija,194.990
401,stanovanje,3,,podravska,BREZJE,86.13,2023,,Agencija,194.990
402,stanovanje,3,,podravska,BREZJE,85.82,2023,,Agencija,194.990
403,stanovanje,4,,podravska,ŠENTILJ V SLOVENSKIH GORICAH,113.45,2022,,Agencija,246.136
404,stanovanje,,,podravska,MARIBOR,222.90,1895,1998,Agencija,349.900
405,stanovanje,2,,podravska,SLOVENSKA BISTRICA,60.80,1986,,Agencija,119.000
406,stanovanje,,,podravska,"MARIBOR, CENTER, PREŠERNOVA ULICA",224.20,1906,,Agencija,480.000
407,stanovanje,2,,podravska,TABOR,60.00,1979,2022,Zasebna,160.000
408,stanovanje,,,podravska,"MARIBOR, GRAJSKI TRG 6",300.00,1949,,Agencija,500.000
409,stanovanje,2,,podravska,MB - CENTER,103.30,1800,2013,Agencija,172.000
410,stanovanje,2,,podravska,"LENART V SLOVENSKIH GORICAH, JUROVSKI DOL",66.00,2023,,Agencija,149.900
411,stanovanje,2,,podravska,HAJDOŠE,40.60,1935,1975,Agencija,60.000
412,stanovanje,3,,podravska,PTUJ,98.20,1879,2004,Agencija,149.900
413,stanovanje,3,,podravska,"ZGORNJE RADVANJE, ROŽNODOLSKI GAJ - LACKOVA CESTA",108.63,2023,,Agencija,293.587
414,stanovanje,4,,podravska,"LENART V SLOVENSKIH GORICAH, SLOV.",116.00,1986,2017,Zasebna,115.000
415,stanovanje,4.5,,podravska,PTUJ,116.30,1996,,Agencija,170.000
416,stanovanje,3,,podravska,SLOVENSKA BISTRICA,64.20,2006,,Agencija,149.000
417,stanovanje,4,,podravska,KIDRIČEVO,116.30,2023,,Agencija,244.509
418,stanovanje,4.5,,podravska,MB - CENTER,116.00,1985,2012,Agencija,360.000
419,stanovanje,,,podravska,"MIKLAVŽ NA DRAVSKEM POLJU, OB GLAVNI CESTI MB",1.150.00,2014,,Zasebna,1.390.000
420,stanovanje,2,,podravska,PTUJ,70.00,2004,,Agencija,167.000
421,stanovanje,,,podravska,MB - CENTER,301.00,1800,,Agencija,
422,stanovanje,3,,podravska,ŠENTILJ V SLOVENSKIH GORICAH,98.95,2023,,Agencija,213.745
423,stanovanje,5,,podravska,"ZGORNJE RADVANJE, POHORJE",148.00,2011,,Zasebna,580.000
424,stanovanje,3,,podravska,"ZGORNJE RADVANJE, POHORJE",105.10,2011,,Zasebna,450.000
425,stanovanje,3,,podravska,ŠENTILJ V SLOVENSKIH GORICAH,153.95,2022,,Agencija,253.140
426,stanovanje,3,,podravska,ŠENTILJ V SLOVENSKIH GORICAH,86.97,2022,,Agencija,188.237
427,stanovanje,2,,podravska,ZGORNJE RADVANJE,109.20,1960,1975,Agencija,148.000
428,stanovanje,2,,podravska,HOČKO POHORJE,37.50,2000,,Agencija,89.990
429,stanovanje,4,,podravska,ZGORNJA KUNGOTA,141.33,2022,,Agencija,310.998
430,stanovanje,4,,podravska,STUDENCI,193.40,2005,,Agencija,400.000
431,stanovanje,1,,podravska,ZGORNJE RADVANJE,58.60,2011,,Zasebna,188.000
432,stanovanje,3,,podravska,ROŠPOH - DEL,138.10,1904,,Agencija,37.000
433,stanovanje,3,,podravska,MB - CENTER,84.00,1900,,Agencija,159.000
434,stanovanje,2,,podravska,TABOR,91.10,2008,2015,Agencija,264.000
435,stanovanje,3,,podravska,"TEZNO, MARIBOR",100.80,1975,,Agencija,135.000
436,stanovanje,3,,podravska,SLOVENSKA BISTRICA,67.00,2006,,Zasebna,149.000
437,stanovanje,4,,podravska,ZGORNJE RADVANJE,116.00,2011,2022,Zasebna,399.000
438,stanovanje,,,podravska,POBREŽJE,26.20,1966,,Zasebna,75.000
439,stanovanje,2,,podravska,BREZJE,58.30,2008,,Agencija,126.900
440,stanovanje,2.5,,podravska,"ZGORNJE RADVANJE, ROŽNODOLSKI GAJ - LACKOVA CESTA",73.10,2023,,Agencija,233.076
441,stanovanje,4,,podravska,"MARIBOR, ERJAVČEVA - REZIDENCA SUNSET",122.30,2022,,Agencija,359.508
442,stanovanje,2.5,,podravska,"ORMOŽ, CENTER MESTA",72.30,1890,,Agencija,98.000
443,stanovanje,4,,podravska,"MB - CENTER, VOŠNJAKOVA ULICA 27, MARIBOR",82.30,1945,2011,Zasebna,169.000
444,stanovanje,2.5,,podravska,KOROŠKA VRATA,73.45,1976,2016,Zasebna,189.000
445,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",76.40,1964,2016,Zasebna,349.900
446,stanovanje,1,,ljubljana-mesto,"LJ. VIČ, BLIZU LJUBLJANSKE OBVOZNICE",46.00,2006,,Zasebna,240.000
447,stanovanje,4,,ljubljana-mesto,NOVE FUŽINE,92.00,1986,2018,Zasebna,340.000
448,stanovanje,3,,ljubljana-mesto,DRAVLJE,79.60,1976,2017,Agencija,240.000
449,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, ŠLAJMERJEVA ULICA 1A",89.50,1850,DRAŽBA,Zasebna,214.000
450,stanovanje,,,ljubljana-mesto,"ŠENTVID, LJ, PRUŠNIKOVA",22.10,1969,,Zasebna,149.000
451,stanovanje,2,,ljubljana-mesto,ZG. ŠIŠKA,40.80,1979,,Zasebna,189.900
452,stanovanje,,,ljubljana-mesto,LJ. ŠIŠKA,29.70,1983,z,Zasebna,171.000
453,stanovanje,1.5,,ljubljana-mesto,SP. ŠIŠKA,56.20,1940,,Agencija,229.000
454,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,86.10,1976,,Agencija,329.000
455,stanovanje,2,,ljubljana-mesto,VEVČE,80.10,2023,,Agencija,303.400
456,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,62.00,1972,sobno,Zasebna,289.000
457,stanovanje,3,,ljubljana-mesto,LJ. CENTER,120.00,1988,2009,Agencija,560.000
458,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",221.78,2023,,Agencija,2.126.000
459,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, TOP LOKACIJA",72.80,2007,2023,Agencija,370.000
460,stanovanje,,,ljubljana-mesto,KODELJEVO,30.00,1962,,Agencija,180.000
461,stanovanje,3,,ljubljana-mesto,LJ. CENTER,61.00,1841,2023,Agencija,299.000
462,stanovanje,5,,ljubljana-mesto,TRNOVO,271.10,2023,,Agencija,999.000
463,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",309.00,2023,,Agencija,2.971.000
464,stanovanje,2,,ljubljana-mesto,"LJ. ŠIŠKA, - ZGORNJA",56.00,1963,2010,Agencija,219.000
465,stanovanje,3,,ljubljana-mesto,SP. ŠIŠKA,62.80,1967,2009,Agencija,240.000
466,stanovanje,4.5,,ljubljana-mesto,LJ. ŠIŠKA,154.90,2023,,Agencija,428.000
467,stanovanje,1.5,,ljubljana-mesto,"LJ. MOSTE, VEVČE",37.60,1901,2015,Agencija,155.700
468,stanovanje,4,,ljubljana-mesto,"KOSEZE, MOSTEC",96.00,2002,2018,Zasebna,590.000
469,stanovanje,,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",177.37,2023,,Agencija,912.000
470,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,84.10,1937,2013,Agencija,275.000
471,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",169.84,2023,,Agencija,839.000
472,stanovanje,,,ljubljana-mesto,"LJ. MOSTE, KODELJEVO",32.00,1962,,Agencija,180.000
473,stanovanje,3.5,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",101.81,2023,,Agencija,581.000
474,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,84.00,1937,2013,Agencija,275.000
475,stanovanje,3,,ljubljana-mesto,SP. ŠIŠKA,83.60,1966,2019,Agencija,297.000
476,stanovanje,4,,ljubljana-mesto,POLJE,147.20,2023,,Agencija,650.000
477,stanovanje,4,,ljubljana-mesto,POLJE,147.20,2023,,Agencija,650.000
478,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, ZGORNJA, ŠIŠENSKA, TOP LOKACIJA",70.30,1958,2017,Agencija,249.300
479,stanovanje,1,,ljubljana-mesto,ZUPANČIČEVA JAMA,31.80,1968,2017,Agencija,149.000
480,stanovanje,1,,ljubljana-mesto,LJ. ŠIŠKA,37.00,2020,,Agencija,230.000
481,stanovanje,,,ljubljana-mesto,LJ. VIČ,72.70,1938,,Agencija,310.000
482,stanovanje,3,,ljubljana-mesto,LJ. CENTER,64.10,1962,,Agencija,295.000
483,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,48.30,1903,2005,Agencija,164.700
484,stanovanje,2,,ljubljana-mesto,"LJ. ŠIŠKA, CELOVŠKA CESTA 176",42.96,2023,,Zasebna,259.000
485,stanovanje,1,,ljubljana-mesto,NOVE JARŠE,32.40,1975,2017,Agencija,155.000
486,stanovanje,2,,ljubljana-mesto,ZALOG,52.20,2006,2023,Agencija,245.000
487,stanovanje,3.5,,ljubljana-mesto,LJ. CENTER,126.00,1861,2010,Agencija,585.000
488,stanovanje,,,ljubljana-mesto,RUDNIK,129.00,2023,,Agencija,349.990
489,stanovanje,3.5,,ljubljana-mesto,LJ. VIČ,83.90,1939,2023,Agencija,280.000
490,stanovanje,2,,ljubljana-mesto,"ŠTEPANJSKO NASELJE, BILEČANSKA",65.70,1978,,Agencija,227.000
491,stanovanje,3,,ljubljana-mesto,"BROD, TACENSKA CESTA",82.50,2003,,Agencija,397.000
492,stanovanje,3.5,,ljubljana-mesto,"LJ. MOSTE, POLOVICA DVOSTNOVANJSKE HIŠE",166.40,1928,2019,Agencija,325.000
493,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,72.00,1986,,Agencija,265.000
494,stanovanje,,,ljubljana-mesto,"LJ. CENTER, POD LJUBLJANSKIM GRADOM",30.40,1959,,Agencija,179.000
495,stanovanje,1.5,,ljubljana-mesto,"LJ. MOSTE, OBMOČJE POLJE",42.00,1966,2015,Agencija,184.000
496,stanovanje,4,,ljubljana-mesto,LJ. CENTER,64.10,1962,,Agencija,295.000
497,stanovanje,,,ljubljana-mesto,LJ. CENTER,226.00,2006,,Agencija,690.000
498,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, TRIGLAVSKA ULICA",55.70,1963,,Zasebna,200.000
499,stanovanje,1,,ljubljana-mesto,"ČRNUČE, POLANŠKOVA",44.70,1988,1998,Agencija,180.000
500,stanovanje,,,ljubljana-mesto,"KODELJEVO, MOSTE",30.00,1962,,Zasebna,180.000
501,stanovanje,4,,ljubljana-mesto,"LJ. BEŽIGRAD, ČERINOVA",162.91,2023,,Agencija,780.671
502,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,124.40,2023,,Agencija,576.331
503,stanovanje,3,,ljubljana-mesto,TRNOVO,80.40,1985,1999,Zasebna,389.000
504,stanovanje,2,,ljubljana-mesto,RAKOVNIK,50.00,2021,,Zasebna,120.000
505,stanovanje,3,,ljubljana-mesto,"BROD, TACENSKA CESTA",82.50,2003,,Agencija,397.000
506,stanovanje,3,,ljubljana-mesto,KODELJEVO,80.00,2021,,Zasebna,379.000
507,stanovanje,,,ljubljana-mesto,JARŠE,26.80,1952,,Agencija,97.000
508,stanovanje,,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",196.70,2023,,Agencija,841.000
509,stanovanje,4,,ljubljana-mesto,BIZOVIK,220.00,2023,,Agencija,482.020
510,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",93.90,2023,,Agencija,516.000
511,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",158.28,2023,,Agencija,516.000
512,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,164.40,2001,,Agencija,590.000
513,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,142.30,1900,,Agencija,250.000
514,stanovanje,2.5,,ljubljana-mesto,"LJ. ŠIŠKA, TUGOMERJEVA ULICA, PRENOVLJENO",59.40,1965,2021,Agencija,249.000
515,stanovanje,2,,ljubljana-mesto,DRAVLJE,44.00,1974,2000,Agencija,196.000
516,stanovanje,1,,ljubljana-mesto,"LJ. BEŽIGRAD, BRATOVŠEVA PLOŠČAD",33.80,1978,2020,Agencija,169.000
517,stanovanje,2,,ljubljana-mesto,SAVSKO NASELJE,62.00,1969,,Zasebna,261.000
518,stanovanje,2,,ljubljana-mesto,LJ. ŠIŠKA,57.60,1965,,Agencija,249.000
519,stanovanje,4.5,,ljubljana-mesto,POLJE,225.60,1999,,Agencija,726.000
520,stanovanje,4,,ljubljana-mesto,LJ. ŠIŠKA,85.50,1870,1975,Agencija,430.000
521,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, RIMSKA CESTA, FERANTOV VRT",89.20,1969,2020,Agencija,440.000
522,stanovanje,4,,ljubljana-mesto,SP. ŠIŠKA,76.80,1964,2017,Agencija,385.000
523,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, GALETOV BLOK",108.00,1935,2003,Agencija,449.000
524,stanovanje,,,ljubljana-mesto,KODELJEVO,30.00,1962,,Agencija,180.000
525,stanovanje,3,,ljubljana-mesto,LJ. VIČ,72.80,2006,,Agencija,370.000
526,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,446.779
527,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,451.466
528,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",68.48,2024,,Agencija,307.868
529,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,456.152
530,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",78.60,2024,,Agencija,389.360
531,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,446.779
532,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",78.60,2024,,Agencija,379.987
533,stanovanje,3,,ljubljana-mesto,"KOSEZE, TERASASTI BLOKI",92.90,1978,2021,Agencija,330.000
534,stanovanje,4.5,,ljubljana-mesto,LJ. ŠIŠKA,113.40,2019,,Agencija,700.000
535,stanovanje,3,,ljubljana-mesto,ŠENTVID,73.00,1963,,Agencija,235.000
536,stanovanje,2,,ljubljana-mesto,"LJ. MOSTE, PARTIZANSKA ULICA",50.40,1950,,Agencija,125.000
537,stanovanje,,,ljubljana-mesto,"TRNOVO, SPEKTAKULARNI POGLEDI",250.00,1983,2008,Agencija,985.000
538,stanovanje,3.5,,ljubljana-mesto,"DOBRUNJE, 1A - 2",146.88,2024,,Agencija,499.800
539,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,58.50,1974,2021,Agencija,239.900
540,stanovanje,3,,ljubljana-mesto,"ČRNUČE, MED ČEŠNJAMI",105.15,2019,,Agencija,445.000
541,stanovanje,2,,ljubljana-mesto,ZG. KAŠELJ,51.97,2006,2023,Agencija,245.000
542,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, TABOR",72.40,2023,,Agencija,350.334
543,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, TABOR",73.40,2023,,Agencija,361.705
544,stanovanje,1,,ljubljana-mesto,FUŽINE,42.00,1986,2010,Zasebna,203.000
545,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, TABOR",171.00,2023,,Agencija,399.804
546,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,456.152
547,stanovanje,4,,ljubljana-mesto,FUŽINE,98.43,1986,2012,Agencija,329.000
548,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, ZGORNJA",79.50,1968,2018,Agencija,318.000
549,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,451.466
550,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, MURGLE",165.00,2023,,Agencija,999.000
551,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,446.779
552,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, MURGLE",185.00,2023,,Agencija,1.200.000
553,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.60,2024,,Agencija,379.987
554,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,174.00,1997,,Agencija,760.000
555,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,456.152
556,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, 1A LOKACIJA ADAPTIRANO",73.90,1976,2022,Agencija,293.600
557,stanovanje,3,,ljubljana-mesto,LJ. VIČ,84.20,1966,2023,Agencija,378.000
558,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,89.90,1943,2005,Agencija,429.000
559,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,45.20,1980,2019,Agencija,182.000
560,stanovanje,,,ljubljana-mesto,KOSEZE,42.50,2023,,Zasebna,229.380
561,stanovanje,2,,ljubljana-mesto,"DRAVLJE, BRILEJEVA",56.00,1982,,Zasebna,275.000
562,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, DALMATINOVA ULICA 5",102.60,1910,2010,Zasebna,499.000
563,stanovanje,2.5,,ljubljana-mesto,"LJ. VIČ, RAMOVŠEVA ULICA",50.30,2003,,Agencija,236.000
564,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, TABOR",119.70,2023,,Agencija,352.157
565,stanovanje,2,,ljubljana-mesto,LJ. CENTER,70.20,1927,2001,Agencija,264.000
566,stanovanje,3,,ljubljana-mesto,LJ. CENTER,94.90,1865,2010,Agencija,590.000
567,stanovanje,2,,ljubljana-mesto,"SP. ŠIŠKA, CELOVŠKA CESTA",49.70,1966,2006,Agencija,215.000
568,stanovanje,4,,ljubljana-mesto,LJ. CENTER,206.50,1520,2010,Agencija,1.450.000
569,stanovanje,1,,ljubljana-mesto,LJ. CENTER,41.00,1930,2022,Agencija,198.000
570,stanovanje,3,,ljubljana-mesto,DRAVLJE,79.73,1981,,Agencija,289.000
571,stanovanje,2,,ljubljana-mesto,LJ. CENTER,53.30,1902,2016,Agencija,245.000
